X,Y,Z,Flex1,Flex2,Flex3,Flex5,X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,Label
7.22,6.71,1.29,1178,1283,125,1392,-4.94,-4.59,8.71,965,1338,1707,1102,819,SWEET
7.53,6.51,0.04,1158,1283,128,1377,-4.71,-4.75,8.71,993,1335,1706,1094,859,SWEET
8.39,5.81,0.9,1159,1280,128,1378,-4.75,-4.59,8.71,965,1347,1710,1082,1088,SWEET
7.45,6.59,-0.16,1186,1309,127,1375,-4.71,-4.79,8.51,969,1338,1718,1104,1023,SWEET
8,6.47,1.22,1163,1303,125,1375,-5.26,-4.79,8.43,962,1341,1709,1102,832,SWEET
8.24,6.24,1.41,1177,1284,129,1373,-4.71,-4.67,8.79,955,1337,1705,1090,769,SWEET
7.96,6.47,1.22,1174,1292,124,1383,-4.55,-4.51,8.63,959,1338,1705,1115,729,SWEET
8.67,5.81,2.59,1189,1279,129,1387,-4.9,-5.06,8.59,966,1328,1703,1104,496,SWEET
7.96,5.57,2.31,1168,1280,127,1391,-4.67,-4.51,8.83,960,1321,1690,1104,565,SWEET
7.65,5.41,2.43,1163,1276,128,1380,-5.06,-4.86,8.55,959,1340,1712,1098,769,SWEET
7.85,4.63,1.77,1168,1277,122,1371,-4.71,-4.75,8.67,967,1330,1707,1105,833,SWEET
7.3,4.39,2.28,1157,1279,128,1375,-5.1,-4.59,8.59,962,1339,1702,1072,869,SWEET
7.34,2.71,3.41,1136,1264,130,1374,-4.86,-4.67,8.71,951,1335,1696,1103,1106,SWEET
7.22,1.65,3.1,1158,1279,121,1375,-4.94,-4.59,8.55,967,1330,1710,1098,1015,SWEET
8.9,1.41,5.41,1161,1285,125,1403,-4.98,-4.75,8.63,966,1335,1705,1103,817,SWEET
8.75,0.94,7.37,1159,1296,129,1377,-4.9,-4.59,8.71,964,1343,1693,1104,752,SWEET
7.53,-0.94,8.63,1152,1277,124,1396,-5.02,-4.75,8.55,961,1334,1703,1107,688,SWEET
7.02,-0.98,10.12,1164,1307,125,1380,-4.98,-4.67,8.59,966,1327,1715,1106,491,SWEET
3.77,-1.73,10.63,1163,1286,131,1383,-4.98,-4.71,8.59,971,1327,1690,1106,605,SWEET
3.69,-1.61,10.71,1155,1280,128,1375,-4.86,-4.67,8.67,961,1334,1700,1095,785,SWEET
2.75,-1.8,10.28,1165,1294,127,1401,-4.82,-4.67,8.59,969,1328,1702,1108,849,SWEET
4.24,-2.47,11.38,1168,1291,130,1373,-4.79,-4.67,8.67,959,1329,1704,1099,941,SWEET
2.55,-2.75,9.65,1152,1276,126,1399,-4.82,-4.75,8.75,960,1328,1684,1103,1097,SWEET
4.2,-2.35,10.12,1155,1279,126,1370,-4.82,-4.75,8.67,960,1339,1708,1092,981,SWEET
4.24,-2.24,9.96,1157,1280,124,1397,-4.86,-4.59,8.63,960,1359,1703,1104,809,SWEET
4.35,-2.31,9.85,1155,1280,125,1376,-4.82,-4.75,8.63,962,1344,1705,1104,749,SWEET
4.39,-2.24,10,1168,1287,125,1379,-4.75,-4.75,8.71,949,1334,1699,1107,627,SWEET
4.35,-2.28,9.89,1152,1278,123,1392,-4.86,-4.75,8.63,966,1341,1680,1091,511,SWEET
4.39,-2.31,9.85,1181,1296,130,1396,-4.86,-4.63,8.71,958,1330,1694,1124,634,SWEET
4.2,-2.28,9.81,1156,1252,123,1403,-4.9,-4.59,8.71,969,1344,1717,1104,798,SWEET
4.39,-2.2,9.96,1165,1274,124,1376,-4.86,-4.71,8.67,957,1345,1701,1104,848,SWEET
4.51,-2.24,9.96,1158,1273,123,1382,-4.82,-4.67,8.71,969,1328,1713,1104,991,SWEET
5.18,-2.55,11.02,1161,1279,128,1375,-4.86,-4.67,8.67,976,1343,1694,1104,1090,SWEET
6.12,-3.1,11.53,1162,1274,108,1395,-4.82,-4.67,8.55,958,1345,1703,1088,956,SWEET
6.63,-3.14,10.98,1190,1297,130,1377,-4.86,-4.59,8.63,960,1344,1707,1104,797,SWEET
6.83,-3.22,8.67,1153,1279,132,1370,-4.59,-4.67,8.75,979,1335,1694,1102,743,SWEET
7.81,-0.43,7.06,1169,1271,123,1398,-4.94,-4.59,8.63,971,1329,1710,1104,576,SWEET
8.16,2,4.08,1163,1280,127,1377,-4.9,-4.67,8.71,964,1343,1698,1104,507,SWEET
8.16,3.96,2.63,1162,1283,138,1398,-4.86,-4.71,8.67,960,1335,1698,1115,694,SWEET
5.65,5.26,2.31,1142,1284,125,1377,-4.86,-4.51,8.67,975,1341,1712,1110,813,SWEET
7.06,5.69,1.41,1175,1294,126,1399,-4.79,-4.75,8.63,976,1335,1702,1104,863,SWEET
7.3,6.39,1.1,1182,1280,126,1379,-4.98,-4.67,8.55,962,1331,1697,1103,1033,SWEET
7.45,5.92,1.26,1183,1296,126,1371,-4.86,-4.75,8.67,963,1353,1715,1107,1093,SWEET
7.26,6.16,1.29,1182,1275,126,1392,-4.82,-4.63,8.75,961,1342,1712,1092,897,SWEET
8.08,6.59,0.86,1175,1283,122,1377,-4.9,-4.59,8.71,960,1331,1710,1099,784,SWEET
7.81,6.59,1.26,1159,1283,121,1374,-4.86,-4.67,8.63,957,1338,1706,1104,734,SWEET
8.12,6.32,1.65,1170,1293,133,1374,-4.9,-4.79,8.63,955,1325,1699,1103,586,SWEET
7.92,6.2,1.92,1153,1286,123,1374,-4.9,-4.67,8.71,959,1328,1715,1107,511,SWEET
7.96,6.04,2.35,1172,1280,135,1371,-4.9,-4.67,8.59,969,1328,1697,1099,730,SWEET
8,5.69,2.59,1155,1294,130,1373,-4.94,-4.71,8.71,957,1339,1708,1104,818,SWEET
8.36,5.37,2.94,1155,1299,139,1379,-4.94,-4.63,8.67,963,1341,1729,1090,868,SWEET
8.47,4.67,3.02,1163,1279,124,1375,-4.79,-4.71,8.63,943,1348,1723,1119,1034,SWEET
7.81,4.67,2.55,1177,1279,123,1381,-4.82,-4.63,8.71,955,1334,1691,1104,1086,SWEET
8.28,3.69,2.86,1174,1279,131,1379,-4.82,-4.67,8.67,962,1335,1698,1104,878,SWEET
5.37,3.49,4.43,1168,1295,129,1375,-4.82,-4.67,8.63,969,1333,1698,1093,775,SWEET
7.96,2.28,4.98,1154,1287,128,1375,-4.9,-4.75,8.63,967,1338,1699,1103,731,SWEET
9.34,0.08,6.2,1156,1296,128,1378,-4.9,-4.67,8.59,963,1331,1711,1087,523,SWEET
9.81,-1.14,9.89,1167,1291,126,1380,-4.86,-4.55,8.71,941,1347,1714,1095,531,SWEET
5.57,-1.1,10.87,1166,1306,136,1377,-4.82,-4.63,8.67,974,1328,1693,1098,742,SWEET
4.28,-2,11.14,1161,1293,121,1370,-4.9,-4.67,8.67,976,1331,1699,1102,827,SWEET
2.82,-2.31,10.2,1161,1274,125,1402,-4.86,-4.71,8.51,960,1342,1709,1101,861,SWEET
3.37,-3.77,12.47,1189,1286,125,1373,-4.98,-4.75,8.59,969,1331,1703,1104,1102,SWEET
2.67,-3.53,9.89,1152,1278,123,1392,-4.82,-4.79,8.67,954,1331,1701,1105,1049,SWEET
3.57,-2.43,10.24,1175,1280,115,1376,-4.9,-4.75,8.63,969,1329,1701,1096,851,SWEET
2.98,-2.79,10.04,1152,1281,128,1375,-4.79,-4.75,8.63,956,1333,1709,1096,770,SWEET
3.14,-2.63,10.04,1164,1296,133,1376,-4.79,-4.71,8.63,963,1337,1696,1093,735,SWEET
3.18,-2.63,10.08,1158,1279,117,1374,-4.94,-4.67,8.59,966,1339,1712,1099,496,SWEET
3.1,-2.59,10.12,1168,1290,128,1375,-4.86,-4.71,8.63,974,1334,1695,1102,576,SWEET
3.22,-2.59,10.12,1161,1297,131,1388,-4.86,-4.67,8.67,959,1349,1706,1116,763,SWEET
3.22,-2.55,10.12,1163,1280,123,1362,-4.86,-4.75,8.67,965,1328,1713,1095,827,SWEET
3.37,-2.59,10.08,1154,1280,128,1377,-4.82,-4.67,8.67,963,1338,1709,1101,862,SWEET
3.14,-2.63,9.96,1168,1279,123,1379,-4.82,-4.67,8.67,970,1342,1712,1110,1086,SWEET
3.45,-2.75,10.2,1151,1289,128,1389,-4.9,-4.67,8.71,954,1348,1699,1106,1021,SWEET
3.41,-2.63,10.24,1155,1296,128,1377,-4.94,-4.71,8.67,963,1331,1695,1104,830,SWEET
3.73,-2.86,10.36,1179,1291,128,1377,-4.9,-4.63,8.67,966,1329,1699,1101,762,SWEET
3.88,-2.35,10.2,1153,1279,130,1379,-4.9,-4.67,8.63,963,1355,1708,1105,733,SWEET
3.22,-2.31,10.51,1153,1285,124,1390,-4.9,-4.67,8.63,944,1330,1696,1093,501,SWEET
3.73,-1.96,10.36,1156,1287,123,1375,-4.86,-4.75,8.67,962,1349,1726,1114,590,SWEET
3.18,-1.49,10.28,1168,1279,128,1382,-4.94,-4.63,8.63,956,1343,1712,1099,784,SWEET
3.37,-0.9,10.71,1182,1296,128,1376,-4.9,-4.63,8.59,967,1343,1699,1107,848,SWEET
3.84,-0.35,10.83,1158,1279,127,1375,-4.9,-4.67,8.71,960,1346,1702,1098,909,SWEET
4.31,0.31,10.04,1158,1281,124,1390,-4.79,-4.67,8.71,972,1344,1711,1119,1115,SWEET
5.61,0.9,9.92,1168,1286,128,1375,-4.82,-4.71,8.63,965,1350,1703,1091,1009,SWEET
4.04,2.04,8.98,1165,1306,128,1378,-4.9,-4.63,8.63,961,1333,1702,1101,815,SWEET
4.08,2.86,8.55,1178,1281,128,1380,-4.9,-4.67,8.67,960,1337,1703,1103,746,SWEET
4.67,3.57,8.51,1159,1278,127,1381,-4.9,-4.59,8.67,951,1333,1707,1109,645,SWEET
4.94,4.28,8,1153,1273,119,1378,-4.9,-4.67,8.67,963,1327,1693,1099,496,SWEET
5.61,4.63,7.41,1152,1293,134,1375,-4.86,-4.71,8.67,977,1328,1706,1115,622,SWEET
6.24,5.02,6.79,1151,1259,127,1393,-4.9,-4.63,8.71,961,1345,1706,1105,798,SWEET
6.59,5.41,6.12,1156,1296,128,1376,-4.94,-4.67,8.55,969,1345,1709,1110,848,SWEET
6.67,5.53,5.61,1181,1292,125,1386,-4.98,-4.67,8.55,964,1349,1705,1113,995,SWEET
7.26,5.96,5.1,1157,1280,121,1397,-4.94,-4.71,8.63,969,1329,1708,1104,1104,SWEET
7.45,6,4.63,1166,1278,118,1375,-4.86,-4.67,8.71,970,1349,1710,1088,961,SWEET
7.53,6.08,3.8,1157,1281,127,1396,-4.86,-4.71,8.67,960,1343,1712,1101,798,SWEET
7.73,5.96,2.9,1173,1301,131,1379,-4.94,-4.63,8.67,976,1339,1703,1106,742,SWEET
7.96,6.12,2.39,1163,1295,124,1386,-5.02,-4.63,8.67,944,1328,1706,1097,576,SWEET
7.61,6.08,1.84,1159,1287,129,1376,-4.9,-4.75,8.63,975,1322,1691,1105,497,SWEET
7.45,6.08,1.53,1179,1280,112,1371,-4.9,-4.71,8.67,992,1336,1701,1123,688,SWEET
8.04,6.2,1.22,1158,1287,128,1369,-4.98,-4.55,8.71,965,1340,1703,1104,811,SWEET
8.16,6.32,0.55,1162,1286,121,1402,-4.94,-4.59,8.63,975,1334,1691,1107,862,SWEET
7.65,6.12,0.94,1173,1296,123,1374,-4.82,-4.75,8.55,971,1339,1709,1101,1034,SWEET
7.81,6.24,1.41,1153,1293,125,1399,-4.9,-4.63,8.63,976,1328,1695,1102,1095,SWEET
7.69,6.04,0.9,1152,1284,130,1375,-4.86,-4.63,8.63,961,1343,1711,1104,896,SWEET
8,6,0.75,1153,1279,128,1381,-4.94,-4.63,8.67,958,1345,1705,1094,782,SWEET
7.41,6.16,0.86,1155,1280,118,1378,-4.86,-4.71,8.67,969,1343,1701,1088,733,SWEET
7.3,6.32,1.41,1159,1282,127,1375,-4.86,-4.71,8.67,955,1328,1696,1104,575,SWEET
7.92,6.39,0.86,1169,1295,134,1399,-4.9,-4.63,8.63,960,1341,1707,1107,511,SWEET
8.2,6.28,1.73,1170,1278,117,1396,-4.9,-4.67,8.67,976,1334,1701,1090,722,SWEET
7.61,6.04,1.8,1184,1282,123,1396,-4.9,-4.71,8.67,966,1342,1710,1098,819,SWEET
8,6.51,1.8,1177,1282,122,1374,-4.94,-4.63,8.67,965,1344,1707,1104,866,SWEET
8.08,6.2,2.04,1169,1280,121,1374,-4.82,-4.71,8.63,974,1344,1707,1109,1066,SWEET
8.24,5.84,2.39,1187,1269,130,1376,-4.9,-4.71,8.63,962,1328,1703,1104,1076,SWEET
8.32,5.65,2.71,1156,1279,121,1401,-4.9,-4.59,8.71,971,1372,1707,1100,867,SWEET
7.73,5.57,3.02,1155,1281,126,1379,-4.94,-4.67,8.59,970,1363,1717,1104,771,SWEET
8.12,5.26,3.1,1155,1281,124,1390,-4.94,-4.71,8.67,958,1341,1718,1095,725,SWEET
8.08,5.1,2.94,1158,1280,124,1375,-4.86,-4.63,8.63,944,1328,1701,1088,487,SWEET
8.67,4.9,2.16,1107,1307,121,1395,-4.98,-4.67,8.75,960,1340,1710,1105,534,SWEET
8.2,4.67,2.71,1177,1306,129,1375,-4.98,-4.63,8.59,965,1354,1709,1092,746,SWEET
9.53,4,3.1,1152,1283,124,1370,-4.82,-4.47,8.75,959,1334,1712,1118,821,SWEET
9.77,3.37,2.98,1175,1282,129,1381,-4.9,-4.94,8.47,970,1328,1683,1106,864,SWEET
8.16,3.41,4,1165,1280,123,1380,-5.18,-4.47,8.67,958,1331,1712,1105,1123,SWEET
9.38,2.79,4.9,1171,1309,127,1373,-4.59,-4.75,8.59,973,1338,1710,1101,1053,SWEET
8.67,2.35,5.45,1166,1280,129,1376,-5.02,-4.59,8.51,967,1337,1702,1106,844,SWEET
8.67,2.28,5.61,1152,1280,118,1378,-4.82,-4.63,8.55,955,1332,1710,1109,769,SWEET
8.63,2.28,6.32,1168,1287,123,1387,-5.02,-4.75,8.55,954,1329,1693,1104,731,SWEET
7.85,1.26,7.14,1165,1281,128,1375,-4.82,-4.47,8.71,967,1341,1703,1102,495,SWEET
8.47,0.63,7.34,1175,1278,128,1376,-4.94,-4.71,8.67,962,1349,1712,1104,560,SWEET
7.69,-0.04,8.08,1166,1275,122,1370,-5.02,-4.51,8.63,973,1343,1702,1104,777,SWEET
7.18,0,8.32,1159,1278,122,1389,-5.06,-4.71,8.51,959,1330,1702,1109,831,SWEET
6.51,-0.63,8.83,1157,1280,123,1380,-4.98,-4.55,8.63,967,1327,1697,1098,864,SWEET
6.16,-0.71,8.94,1158,1280,129,1377,-4.9,-4.75,8.51,965,1335,1699,1113,1106,SWEET
5.33,-0.78,9.45,1154,1280,115,1375,-4.98,-4.63,8.51,967,1339,1698,1104,1009,SWEET
5.06,-1.33,10.08,1162,1283,126,1388,-5.02,-4.67,8.59,966,1354,1709,1104,817,SWEET
4.08,-1.22,9.85,1157,1289,129,1367,-4.98,-4.63,8.59,967,1342,1710,1107,750,SWEET
3.8,-1.53,10,1187,1286,125,1391,-4.94,-4.67,8.63,978,1342,1702,1103,677,SWEET
4.39,-2,10.4,1174,1302,125,1375,-4.94,-4.71,8.67,965,1338,1712,1113,494,SWEET
3.41,-1.61,9.92,1155,1302,124,1396,-4.82,-4.75,8.63,950,1351,1717,1098,607,SWEET
4.9,-1.96,10.87,1166,1288,126,1371,-4.82,-4.79,8.67,967,1335,1711,1107,787,SWEET
4.08,-2.12,9.73,1161,1299,128,1389,-4.82,-4.63,8.67,972,1333,1709,1099,849,SWEET
3.84,-1.84,9.92,1152,1276,125,1391,-4.79,-4.71,8.67,967,1344,1670,1106,954,SWEET
4.16,-2.08,10,1164,1296,130,1372,-4.75,-4.67,8.67,970,1338,1698,1111,1093,SWEET
4.31,-1.73,10.16,1162,1296,126,1381,-4.86,-4.71,8.63,961,1331,1712,1104,977,SWEET
3.65,-2.2,10.08,1157,1280,117,1375,-4.86,-4.59,8.71,977,1331,1694,1106,804,SWEET
3.88,-2.04,10,1139,1287,129,1387,-4.86,-4.63,8.71,957,1330,1702,1098,747,SWEET
4.04,-1.92,10,1165,1296,130,1374,-4.9,-4.67,8.67,957,1340,1700,1095,599,SWEET
3.92,-2.08,10,1154,1278,126,1374,-4.86,-4.79,8.63,962,1332,1691,1101,502,SWEET
3.84,-2.16,9.96,1165,1283,122,1375,-4.82,-4.67,8.67,964,1329,1707,1101,656,SWEET
4.16,-2.04,9.96,1155,1280,127,1378,-4.98,-4.67,8.59,971,1325,1702,1092,799,SWEET
4.35,-2,10.04,1162,1290,128,1399,-4.82,-4.63,8.59,967,1331,1693,1099,851,SWEET
4.2,-2.04,10.32,1154,1282,125,1394,-4.82,-4.82,8.71,972,1344,1710,1109,1023,SWEET
4.63,-2.51,10,1155,1296,126,1380,-4.94,-4.67,8.59,967,1346,1712,1101,1082,SWEET
4.94,-2.43,10.4,1151,1282,126,1373,-4.82,-4.71,8.67,974,1334,1717,1107,915,SWEET
5.73,-2.16,10.79,1152,1299,128,1379,-4.94,-4.67,8.63,969,1329,1703,1097,784,SWEET
4.67,-1.8,10.36,1155,1284,128,1375,-4.79,-4.71,8.63,967,1354,1697,1104,736,SWEET
4.71,-0.86,9.53,1158,1278,126,1375,-4.82,-4.67,8.67,973,1329,1702,1105,575,SWEET
4.63,0,8.98,1178,1297,128,1398,-4.82,-4.71,8.67,961,1329,1712,1109,501,SWEET
7.53,0.63,7.34,1117,1266,118,1385,-4.86,-4.71,8.63,964,1328,1694,1095,711,SWEET
7.41,2.2,6.94,1133,1275,125,1375,-4.98,-4.71,8.55,951,1331,1702,1103,816,SWEET
7.69,3.06,5.92,1136,1285,123,1395,-4.98,-4.63,8.63,955,1335,1711,1100,864,SWEET
8.43,3.92,4.82,1131,1280,125,1377,-4.86,-4.67,8.59,959,1335,1697,1114,1033,SWEET
6.9,4.86,3.88,1153,1280,128,1373,-4.9,-4.63,8.63,966,1331,1697,1092,1098,SWEET
8.36,4.9,2.31,1157,1261,125,1384,-4.82,-4.67,8.79,963,1327,1703,1111,880,SWEET
7.49,5.41,2.04,1167,1283,126,1379,-4.98,-4.67,8.63,961,1345,1710,1099,777,SWEET
7.88,5.57,1.65,1153,1274,128,1377,-4.82,-4.59,8.67,973,1341,1707,1109,733,SWEET
7.85,5.81,1.1,1151,1278,124,1392,-4.86,-4.71,8.71,974,1331,1687,1091,507,SWEET
8,6,0.31,1151,1283,122,1387,-4.9,-4.71,8.67,959,1328,1721,1104,529,SWEET
8.39,6.12,0.35,1171,1286,130,1376,-4.94,-4.59,8.67,967,1329,1695,1099,734,SWEET
7.88,5.96,-0.08,1168,1295,128,1393,-4.86,-4.79,8.59,965,1330,1700,1110,820,SWEET
7.61,5.96,0.39,1153,1284,125,1374,-4.86,-4.67,8.63,976,1346,1712,1110,858,SWEET
7.96,6.35,-0.12,1168,1294,126,1378,-4.94,-4.67,8.63,974,1343,1706,1100,1117,SWEET
7.49,6.39,-0.16,1174,1287,124,1374,-4.86,-4.63,8.59,958,1326,1694,1101,1062,SWEET
7.92,6.32,0.71,1158,1280,125,1375,-4.82,-4.63,8.71,971,1345,1715,1104,853,SWEET
7.85,6.2,0.43,1159,1279,112,1386,-4.86,-4.59,8.67,961,1343,1731,1110,769,SWEET
7.77,6.2,1.06,1162,1285,129,1371,-4.86,-4.67,8.59,956,1333,1708,1110,733,SWEET
7.77,6.04,1.41,1171,1303,125,1402,-4.98,-4.63,8.63,960,1341,1707,1091,477,SWEET
8.63,5.88,1.29,1163,1295,128,1377,-4.79,-4.63,8.71,965,1331,1703,1098,555,SWEET
8.59,5.92,1.61,1164,1297,127,1378,-4.98,-4.71,8.63,962,1335,1699,1083,757,SWEET
8.39,5.92,1.61,1153,1285,126,1371,-4.9,-4.67,8.55,961,1329,1705,1102,821,SWEET
8.75,5.57,2.79,1183,1307,128,1371,-4.94,-4.63,8.59,960,1345,1710,1104,858,SWEET
8.43,5.53,2.35,1154,1285,130,1393,-4.82,-4.63,8.63,963,1349,1696,1115,1102,SWEET
7.85,5.45,2.47,1182,1284,128,1372,-5.22,-4.67,8.67,967,1333,1697,1099,1045,SWEET
8.16,5.06,2.55,1154,1297,128,1376,-4.86,-4.67,8.59,966,1333,1695,1104,821,SWEET
8.51,4.86,2.9,1174,1293,128,1379,-5.02,-4.59,8.59,957,1330,1696,1102,754,SWEET
9.14,4.63,2.04,1162,1269,123,1381,-4.98,-4.67,8.63,963,1330,1695,1103,718,SWEET
8.36,4.16,2.35,1161,1294,127,1381,-4.98,-4.71,8.67,967,1335,1712,1104,487,SWEET
9.26,3.3,2.55,1154,1285,128,1386,-4.94,-4.67,8.63,958,1353,1710,1103,590,SWEET
8.75,2.43,3.69,1153,1285,128,1376,-4.94,-4.63,8.59,971,1342,1707,1107,779,SWEET
9.57,2.08,3.96,1159,1275,128,1392,-4.94,-4.63,8.63,959,1333,1697,1095,848,SWEET
9.96,0.9,5.65,1166,1302,126,1391,-4.86,-4.71,8.59,976,1344,1714,1095,921,SWEET
9.1,1.1,6.51,1159,1266,125,1378,-5.02,-4.59,8.67,966,1338,1708,1115,1105,SWEET
8.36,0.51,6.94,1166,1280,122,1371,-4.98,-4.67,8.55,957,1343,1699,1120,998,SWEET
9.06,-0.24,8.43,1165,1280,125,1375,-4.9,-4.67,8.59,962,1333,1698,1104,810,SWEET
6.16,-0.75,8.94,1166,1297,126,1375,-5.02,-4.55,8.67,960,1346,1711,1099,749,SWEET
5.81,-1.18,9.49,1169,1287,123,1403,-4.98,-4.67,8.55,968,1337,1705,1107,624,SWEET
5.33,-1.02,10.4,1165,1283,128,1389,-5.02,-4.71,8.59,960,1331,1694,1083,501,SWEET
4.08,-1.29,10.24,1156,1277,122,1370,-5.06,-4.59,8.63,970,1360,1695,1112,631,SWEET
3.45,-1.37,10.4,1177,1275,126,1392,-4.9,-4.75,8.67,957,1341,1715,1104,795,SWEET
3.06,-1.84,10.55,1179,1277,123,1374,-4.86,-4.71,8.67,959,1328,1699,1100,839,SWEET
3.3,-1.73,10.2,1153,1307,119,1369,-4.94,-4.59,8.59,976,1335,1724,1095,990,SWEET
2.79,-2.04,10.32,1159,1296,126,1389,-4.94,-4.67,8.55,964,1343,1694,1099,1087,SWEET
3.26,-1.92,10.67,1154,1280,128,1377,-4.9,-4.67,8.63,955,1314,1718,1088,949,SWEET
2.67,-2.08,9.92,1159,1280,128,1377,-4.94,-4.67,8.67,966,1360,1712,1105,795,SWEET
4,-2.28,10.59,1153,1280,123,1373,-4.9,-4.63,8.71,967,1338,1712,1104,746,SWEET
3.26,-2.16,10.12,1159,1282,126,1387,-4.98,-4.63,8.59,962,1335,1698,1104,579,SWEET
3.18,-2.43,10.16,1162,1296,128,1376,-4.9,-4.55,8.71,967,1313,1690,1100,511,SWEET
3.88,-2.47,10,1161,1284,129,1407,-5.02,-4.67,8.59,981,1344,1692,1118,690,SWEET
3.73,-2.67,9.53,1159,1283,122,1379,-4.86,-4.67,8.59,951,1328,1701,1103,804,SWEET
4.04,-2.39,9.77,1157,1268,128,1375,-4.9,-4.63,8.67,978,1335,1701,1105,852,SWEET
4.31,-2.63,10.04,1168,1280,127,1383,-4.94,-4.63,8.63,968,1333,1708,1108,1010,SWEET
3.65,-3.02,9.69,1181,1280,124,1359,-4.98,-4.63,8.51,970,1348,1702,1103,1081,SWEET
4.04,-2.82,9.77,1136,1280,123,1375,-4.98,-4.59,8.63,956,1329,1711,1101,895,SWEET
4.04,-2.94,9.77,1169,1281,130,1382,-4.98,-4.63,8.63,963,1342,1697,1107,784,SWEET
4.28,-2.75,10.4,1175,1298,129,1382,-4.98,-4.63,8.63,948,1338,1728,1104,735,SWEET
4.31,-2.39,10.47,1156,1296,128,1403,-4.98,-4.63,8.59,1008,1337,1699,1104,586,SWEET
5.61,-2.08,10.51,1161,1286,125,1391,-5.02,-4.55,8.59,976,1328,1697,1095,527,SWEET
5.02,-1.37,10.24,1152,1284,124,1375,-4.98,-4.63,8.59,971,1344,1712,1104,720,SWEET
4.98,-0.51,9.85,1182,1291,128,1374,-4.86,-4.67,8.63,958,1328,1712,1104,813,SWEET
5.18,0.08,9.3,1175,1280,123,1375,-4.86,-4.71,8.67,960,1333,1701,1099,856,SWEET
8.24,-0.04,9.38,1179,1276,125,1369,-4.94,-4.63,8.55,960,1334,1702,1103,1039,SWEET
5.73,0.63,8.47,1157,1279,126,1376,-5.14,-4.63,8.55,960,1330,1703,1101,1072,SWEET
5.69,1.69,8.87,1184,1278,127,1401,-4.94,-4.75,8.55,955,1327,1706,1100,873,SWEET
6.08,2.51,8.36,1159,1296,127,1399,-4.9,-4.71,8.67,990,1326,1698,1104,779,SWEET
7.14,3.33,7.14,1169,1275,126,1379,-4.98,-4.67,8.55,968,1341,1695,1104,727,SWEET
7.34,3.8,5.26,1163,1280,113,1377,-4.98,-4.59,8.67,973,1338,1712,1104,503,SWEET
7.41,5.06,4,1163,1303,128,1376,-4.94,-4.59,8.63,971,1333,1702,1082,537,SWEET
7.41,5.49,3.18,1169,1275,128,1401,-4.98,-4.67,8.59,960,1334,1711,1103,735,SWEET
7.96,5.33,2.31,1154,1280,128,1378,-4.86,-4.67,8.59,959,1339,1712,1098,820,SWEET
7.85,5.65,1.69,1173,1296,130,1379,-4.98,-4.63,8.63,970,1335,1708,1125,859,SWEET
8.04,5.69,0.98,1174,1279,124,1375,-5.02,-4.55,8.63,973,1330,1702,1102,1124,SWEET
8.43,5.65,0.27,1165,1289,128,1402,-4.98,-4.59,8.63,961,1331,1703,1100,1056,SWEET
8.32,6.2,0.39,1152,1281,133,1375,-4.98,-4.59,8.63,972,1334,1730,1104,855,SWEET
8,5.84,0.51,1158,1279,129,1356,-4.94,-4.67,8.59,959,1338,1699,1113,772,SWEET
7.65,6.28,0.51,1159,1285,130,1385,-4.94,-4.59,8.67,971,1334,1703,1104,730,SWEET
7.41,5.81,0.59,1157,1286,126,1376,-5.02,-4.59,8.59,992,1336,1717,1126,471,SWEET
7.69,6.71,1.18,1127,1280,126,1395,-5.02,-4.47,8.59,966,1333,1691,1104,550,SWEET
8,6.51,1.69,1179,1299,131,1371,-4.98,-4.71,8.51,969,1343,1715,1091,752,SWEET
7.73,6.28,1.61,1158,1276,126,1407,-4.9,-4.59,8.67,975,1331,1705,1104,827,SWEET
8.24,5.73,2.67,1152,1277,125,1397,-5.02,-4.55,8.67,966,1337,1709,1103,862,SWEET
7.61,6.12,2.86,1154,1286,128,1374,-4.98,-4.55,8.63,975,1335,1699,1099,1114,SWEET
7.88,6.16,3.45,1172,1309,129,1375,-4.86,-4.67,8.55,947,1339,1707,1117,1040,SWEET
7.81,5.57,3.65,1169,1303,125,1382,-4.9,-4.67,8.67,966,1347,1703,1101,834,SWEET
7.61,5.65,3.65,1184,1281,127,1381,-4.94,-4.67,8.59,963,1339,1706,1095,767,SWEET
8,5.57,3.49,1159,1303,128,1379,-4.98,-4.59,8.59,976,1341,1709,1098,731,SWEET
7.57,5.22,3.41,1154,1282,128,1371,-5.18,-4.86,8.43,970,1342,1708,1102,491,SWEET
8.43,5.14,2.55,1168,1281,127,1392,-4.9,-4.35,8.87,976,1326,1689,1099,570,SWEET
8.63,4.71,2.79,1168,1291,135,1374,-4.98,-4.82,8.47,960,1338,1703,1113,770,SWEET
9.26,4.12,2.75,1157,1284,123,1392,-5.22,-4.31,8.55,933,1331,1695,1082,835,SWEET
8.59,3.96,3.26,1178,1289,128,1379,-4.67,-4.71,8.63,964,1327,1705,1106,867,SWEET
9.22,3.22,3.84,1172,1278,125,1378,-4.71,-4.67,8.55,967,1341,1702,1104,1113,SWEET
9.02,2.67,4.12,1155,1282,128,1399,-5.06,-4.39,8.51,976,1334,1711,1097,1021,SWEET
8.98,2.28,4.55,1168,1280,126,1397,-4.71,-4.9,8.59,967,1340,1707,1095,816,SWEET
