X,Y,Z,Flex1,Flex2,Flex3,Flex5,X,Y,Z,Flex1,Flex2,Flex3,Flex4,Flex5,Label
7.22,5.14,5.84,1165,1307,129,1375,-5.61,3.1,4.55,983,1316,1702,1093,612,TREE
8.47,5.22,6.79,1184,1281,128,1367,-7.96,4.08,7.34,1002,1331,1705,1102,609,TREE
9.45,3.84,8,1187,1278,128,1376,-6.08,3.73,9.3,998,1333,1706,1095,607,TREE
7.41,1.88,7.3,1175,1277,128,1401,-8.47,0.39,8.98,982,1344,1702,1104,608,TREE
8.67,0.67,8.43,1161,1281,126,1377,-7.81,-0.55,8.43,999,1337,1696,1107,612,TREE
6.59,-0.51,9.73,1173,1284,124,1375,-6.32,-1.88,8,999,1334,1701,1103,611,TREE
6.67,-2.28,9.96,1156,1302,123,1398,-6,-4.16,8.59,1002,1337,1698,1095,611,TREE
1.88,-2.31,10.04,1168,1285,131,1375,-7.37,-3.37,8.51,1009,1339,1701,1089,613,TREE
8.83,-2.82,14.4,1171,1282,135,1377,-4.51,-4.47,8.43,1014,1342,1693,1105,615,TREE
4.08,-3.02,9.41,1168,1289,136,1397,-5.33,-6.28,10.67,1008,1343,1706,1103,614,TREE
4.59,-2.43,10.16,1170,1279,127,1405,-4.35,-4.2,10,1023,1326,1687,1105,609,TREE
4.51,-2.16,9.73,1153,1280,128,1383,-3.77,-4.28,9.89,1009,1328,1697,1091,609,TREE
4.71,-1.92,9.69,1164,1290,132,1370,-3.88,-4.43,9.34,1019,1334,1689,1088,609,TREE
4.86,-2,9.81,1161,1302,131,1392,-4.59,-4.08,10.36,1009,1330,1721,1107,614,TREE
4.55,-1.92,9.81,1159,1294,131,1395,-7.92,-3.84,9.02,1011,1328,1703,1104,613,TREE
5.06,-1.61,9.77,1122,1282,128,1385,-8.67,-2.9,8.79,1005,1330,1698,1098,613,TREE
4.39,-1.96,9.73,1171,1283,130,1373,-8.04,-2.39,6.83,1008,1328,1707,1101,614,TREE
4.47,-2.12,9.65,1167,1286,128,1394,-8.87,-1.1,4.86,995,1328,1711,1097,615,TREE
4.63,-2.12,9.77,1155,1297,129,1383,-8.83,0.31,3.77,995,1317,1691,1103,616,TREE
4.79,-1.92,9.85,1177,1281,128,1387,-8.67,0.78,2.35,1009,1340,1712,1094,613,TREE
4.71,-1.77,9.69,1150,1282,130,1377,-8.24,1.96,1.92,1023,1324,1691,1099,613,TREE
4.67,-2.04,9.65,1166,1300,132,1391,-8.24,2.12,2.12,1009,1339,1699,1097,614,TREE
4.67,-2.12,9.85,1167,1278,135,1375,-8.04,2.67,0.71,1014,1324,1696,1098,615,TREE
4.63,-1.65,9.89,1173,1290,129,1394,-8.71,2.71,-0.04,1009,1312,1698,1094,612,TREE
4.51,-2.2,9.77,1168,1296,129,1379,-8,2.28,-0.04,1015,1315,1707,1096,615,TREE
4.59,-1.88,9.73,1163,1298,128,1399,-9.96,1.96,0.67,1006,1317,1706,1090,614,TREE
4.67,-1.84,9.77,1188,1282,127,1394,-8.87,2.59,-0.47,995,1315,1696,1102,615,TREE
4.67,-2.08,9.77,1165,1276,130,1367,-8.94,2.55,-0.55,1008,1305,1693,1109,619,TREE
5.06,-1.65,9.77,1162,1305,133,1375,-8.83,2.55,-0.51,987,1309,1690,1103,618,TREE
4.82,-1.8,9.69,1155,1282,139,1399,-9.26,1.96,-0.51,994,1325,1695,1104,620,TREE
5.22,-1.73,9.77,1162,1305,139,1393,-9.49,2,-0.55,1014,1311,1685,1102,615,TREE
5.49,-1.84,9.89,1168,1281,129,1395,-8.83,1.61,-0.47,1007,1327,1699,1106,614,TREE
5.77,-0.9,9.92,1181,1298,127,1390,-8.04,0.86,-1.18,1023,1326,1715,1097,609,TREE
6.39,-0.39,9.65,1171,1293,127,1374,-11.14,0.35,0.2,1018,1318,1695,1098,611,TREE
6.55,0.94,8.2,1175,1291,130,1375,-10.79,0.35,2.43,1014,1328,1712,1105,613,TREE
7.06,2.75,7.53,1158,1286,133,1401,-10.04,0.86,3.45,1008,1333,1707,1091,611,TREE
7.02,3.73,7.3,1165,1283,129,1395,-9.45,2.28,4.28,1008,1323,1694,1097,615,TREE
8.04,5.02,6.75,1180,1267,127,1392,-9.34,2.86,4.39,999,1328,1702,1094,613,TREE
8,6.04,5.96,1143,1298,131,1382,-9.65,3.45,3.88,1008,1325,1686,1095,611,TREE
7.26,6.83,4.86,1167,1296,125,1385,-10.63,4.82,3.88,1018,1319,1703,1093,617,TREE
7.14,7.26,4.71,1151,1290,131,1399,-9.53,5.02,2.55,1005,1328,1696,1091,610,TREE
5.65,7.77,3.92,1179,1291,128,1371,-9.14,6.32,2.94,1005,1323,1694,1108,611,TREE
5.1,8.36,2.59,1166,1295,132,1392,-7.88,6.24,2.59,994,1331,1697,1095,609,TREE
3.84,8.55,1.8,1180,1298,137,1380,-6.04,7.41,1.22,995,1321,1700,1087,610,TREE
3.06,8.39,0.67,1155,1287,130,1377,-4.98,8.08,0.98,1008,1328,1696,1099,611,TREE
2.2,8.9,0.47,1163,1271,127,1392,-3.53,8.43,0.47,991,1329,1707,1097,614,TREE
1.69,8.94,0.08,1170,1301,129,1382,-3.49,8.83,0.31,998,1325,1698,1102,614,TREE
1.06,8.36,-0.75,1153,1296,134,1379,-3.22,8.59,-0.27,995,1335,1712,1092,615,TREE
0.75,8.79,-0.86,1159,1293,127,1381,-2.82,8.12,-1.49,1008,1328,1699,1091,617,TREE
0.9,9.34,-0.67,1181,1295,129,1375,-2.04,8.63,-1.69,1007,1328,1695,1101,615,TREE
1.37,8.71,-0.39,1169,1293,128,1382,-2.59,8.9,-0.78,997,1326,1693,1109,613,TREE
0.59,7.57,1.1,1168,1300,138,1371,-2.47,7.73,0.63,991,1328,1697,1104,613,TREE
1.73,8.24,2.35,1171,1280,125,1369,-4.31,7.57,2.86,1008,1319,1714,1104,614,TREE
3.41,7.81,3.57,1152,1278,128,1399,-5.14,7.57,3.8,1003,1332,1711,1104,611,TREE
4.55,6.79,4.59,1162,1302,130,1391,-6,6.83,4.63,998,1339,1698,1109,613,TREE
7.53,6.32,5.96,1157,1282,127,1375,-6.47,5.33,5.33,994,1325,1695,1097,610,TREE
4.71,6.2,7.92,1174,1281,128,1392,-7.81,4.67,6.67,990,1335,1710,1089,612,TREE
5.96,4.12,8.9,1168,1278,128,1391,-7.88,3.49,7.34,1010,1333,1697,1109,615,TREE
6.59,3.22,8.94,1152,1305,134,1394,-8.16,2.43,6.9,1007,1326,1697,1098,615,TREE
6.75,1.57,9.02,1158,1283,132,1382,-8.94,1.57,7.65,997,1326,1694,1089,612,TREE
6.43,0.78,9.49,1157,1291,128,1376,-8.39,0.16,8.12,1001,1342,1702,1099,613,TREE
5.53,-1.02,10.43,1153,1282,128,1395,-7.65,-1.33,8.63,1008,1322,1703,1093,612,TREE
5.45,-0.67,9.96,1155,1297,131,1390,-7.06,-2.59,9.06,1017,1341,1711,1098,611,TREE
5.49,-2.2,12.87,1158,1292,131,1374,-6.79,-2.28,9.22,1008,1333,1703,1095,611,TREE
4.35,-2.59,9.02,1157,1302,129,1401,-4.94,-2.79,8.63,1023,1328,1712,1098,613,TREE
4.71,-1.88,10.08,1175,1287,138,1385,-5.06,-5.53,11.57,1008,1337,1697,1101,616,TREE
4.75,-1.37,9.81,1163,1299,127,1397,-4,-4.24,8.87,1012,1339,1706,1104,613,TREE
4.63,-1.69,9.85,1159,1284,130,1375,-4.35,-3.73,9.69,1004,1333,1701,1094,618,TREE
4.98,-1.41,9.77,1157,1299,132,1381,-4.79,-3.69,9.49,1011,1331,1694,1104,622,TREE
4.94,-1.69,9.77,1165,1297,133,1379,-4.79,-3.69,9.41,1018,1323,1695,1095,619,TREE
5.02,-1.57,9.85,1155,1311,138,1382,-4.82,-3.57,9.57,1008,1335,1705,1104,619,TREE
4.35,-1.69,9.81,1182,1275,134,1381,-6.35,-3.37,9.3,1011,1337,1712,1106,615,TREE
4.67,-1.73,9.85,1151,1296,128,1385,-6.43,-2.86,8.12,1013,1328,1712,1098,615,TREE
4.63,-1.88,9.85,1169,1286,129,1401,-6.75,-2.28,7.85,1021,1325,1693,1104,611,TREE
4.59,-1.8,9.81,1153,1280,128,1403,-7.49,-1.53,7.77,1018,1331,1707,1089,610,TREE
4.47,-1.88,9.89,1165,1296,129,1382,-7.49,-0.78,7.45,1010,1331,1695,1102,609,TREE
4.63,-1.77,9.92,1152,1283,131,1395,-7.65,-0.35,6.94,1018,1326,1712,1091,612,TREE
4.63,-1.8,9.89,1154,1280,128,1393,-8.08,0.08,6.63,1007,1335,1710,1095,614,TREE
4.31,-2.08,9.77,1163,1280,128,1395,-8.43,1.1,6.32,1008,1327,1697,1088,611,TREE
4.55,-1.92,9.81,1172,1281,128,1404,-8.67,1.61,5.57,997,1327,1697,1091,614,TREE
4.51,-1.84,9.81,1168,1296,130,1392,-8.75,1.92,4.71,1003,1333,1717,1093,614,TREE
4.55,-1.88,9.65,1185,1278,133,1376,-9.14,2.2,4.04,1022,1333,1711,1083,615,TREE
4.55,-1.8,9.81,1178,1296,134,1377,-8.79,2.63,3.69,1007,1331,1698,1095,612,TREE
4.63,-1.88,9.85,1174,1293,129,1375,-8.94,2.79,3.69,1014,1319,1700,1094,613,TREE
4.63,-1.84,9.85,1179,1280,128,1403,-8.9,3.06,3.49,1005,1335,1710,1099,613,TREE
4.51,-1.8,9.81,1168,1276,128,1397,-9.02,3.18,3.22,1007,1319,1693,1095,612,TREE
4.55,-1.84,9.81,1150,1285,128,1379,-8.47,3.22,2.71,1017,1336,1710,1104,612,TREE
4.63,-1.8,9.77,1161,1293,127,1374,-8.63,3.57,2.51,1006,1338,1705,1092,611,TREE
4.75,-1.8,9.81,1163,1284,133,1376,-8.83,3.65,2.35,1007,1334,1711,1101,615,TREE
4.67,-1.69,9.69,1171,1296,127,1392,-8.83,3.88,1.88,1010,1332,1717,1099,619,TREE
4.67,-1.69,9.85,1157,1303,130,1377,-8.71,3.96,1.88,1003,1331,1689,1091,618,TREE
4.71,-1.8,9.81,1152,1275,126,1392,-9.02,3.92,1.92,1008,1327,1699,1088,619,TREE
4.75,-1.73,9.69,1168,1299,131,1378,-8.71,3.96,1.77,1008,1324,1689,1104,615,TREE
4.75,-1.69,9.81,1159,1284,128,1378,-8.9,4.08,1.84,1010,1339,1704,1104,618,TREE
4.82,-1.8,9.77,1152,1282,133,1397,-9.02,4.04,1.65,1001,1333,1705,1101,614,TREE
4.79,-1.77,9.73,1152,1280,128,1375,-8.51,4.31,1.8,1003,1328,1697,1104,613,TREE
4.86,-1.53,9.85,1162,1299,135,1376,-8.47,4.35,1.73,1021,1326,1698,1094,613,TREE
4.08,-2.39,9.61,1170,1298,130,1386,-8.67,3.8,2.04,1012,1328,1690,1101,619,TREE
5.73,-1.29,9.65,1168,1296,140,1378,-8.94,3.8,1.49,1022,1326,1711,1098,619,TREE
4.9,-1.45,9.65,1169,1296,131,1379,-8.94,3.49,1.61,1019,1318,1697,1105,620,TREE
5.06,-1.41,9.53,1171,1296,136,1376,-9.14,3.73,1.57,1010,1333,1701,1110,621,TREE
5.06,-1.49,9.61,1185,1279,126,1397,-8.94,2.94,2.47,1022,1335,1707,1103,621,TREE
4.94,-1.61,9.65,1184,1290,128,1387,-8.83,3.37,1.61,1019,1329,1710,1095,620,TREE
5.02,-1.61,9.73,1158,1281,140,1402,-9.18,3.14,1.61,1012,1328,1711,1111,619,TREE
4.9,-1.37,9.69,1157,1296,128,1373,-9.34,3.02,2.04,1006,1329,1696,1099,621,TREE
5.1,-1.49,9.61,1163,1287,128,1380,-8.9,3.06,1.26,991,1337,1709,1104,621,TREE
4.67,-1.8,9.77,1155,1280,134,1375,-9.57,2.98,1.26,995,1335,1697,1107,624,TREE
6.35,-0.63,9.61,1163,1291,129,1387,-8.75,2.63,1.29,986,1330,1680,1110,619,TREE
7.18,-0.2,8.83,1171,1283,125,1386,-8.63,2.31,1.26,1008,1345,1700,1105,621,TREE
7.53,0.63,9.22,1164,1280,142,1401,-8.98,1.96,2.08,1005,1336,1695,1105,620,TREE
6.71,0.98,8.67,1159,1308,128,1390,-8.59,1.92,1.96,994,1350,1706,1098,622,TREE
6.9,1.73,7.73,1167,1280,123,1379,-8.94,1.84,2.28,1012,1344,1703,1106,622,TREE
7.3,1.73,7.14,1183,1271,129,1393,-9.96,1.1,2.04,1016,1337,1694,1099,621,TREE
7.61,2.08,7.14,1178,1275,124,1391,-9.73,0.82,2.47,1005,1337,1707,1091,620,TREE
7.57,2.39,7.02,1168,1296,126,1387,-8.67,0.78,3.06,1008,1358,1695,1104,616,TREE
6.9,2.2,6.98,1154,1286,126,1394,-7.96,0.27,4.28,1008,1346,1691,1105,615,TREE
7.37,2.67,6.59,1155,1284,128,1392,-8.59,0.35,5.1,1034,1344,1696,1100,617,TREE
7.96,3.65,6.83,1161,1282,127,1371,-9.14,1.14,5.1,1008,1335,1712,1094,617,TREE
7.85,3.26,6.12,1166,1296,127,1370,-9.89,1.73,6,1022,1335,1702,1104,620,TREE
7.65,4.43,5.65,1163,1293,130,1377,-8.94,2.47,6.59,1019,1331,1685,1097,621,TREE
8.2,4.67,6.24,1157,1296,129,1378,-7.96,3.1,5.84,1038,1341,1711,1094,621,TREE
7.88,5.3,5.96,1153,1289,126,1371,-8.59,3.1,5.65,1020,1335,1697,1099,622,TREE
7.69,6.16,5.33,1169,1279,127,1397,-8.43,3.49,6.24,1011,1343,1692,1098,622,TREE
6.9,6.04,4.39,1173,1278,134,1375,-7.57,4.51,5.53,1007,1347,1697,1095,617,TREE
6.9,6.35,4.24,1159,1280,128,1387,-7.81,5.22,5.33,1008,1333,1689,1100,615,TREE
6.94,7.06,3.49,1163,1285,129,1391,-7.02,6.43,5.14,1014,1342,1700,1094,614,TREE
6.24,7.85,2.9,1152,1279,131,1386,-7.26,6.43,4.39,1021,1355,1715,1104,613,TREE
5.84,8.12,2.39,1179,1281,131,1404,-6.59,7.41,4.08,1005,1329,1691,1104,614,TREE
5.33,8.75,2.43,1159,1285,116,1372,-5.96,7.73,4.04,1012,1348,1703,1104,613,TREE
4.86,8.79,1.69,1168,1303,137,1378,-5.45,8.16,3.26,1004,1334,1697,1108,614,TREE
3.84,8.79,0.86,1150,1282,127,1370,-5.45,8.43,2.67,996,1344,1696,1098,615,TREE
3.45,9.1,0.2,1166,1283,128,1377,-5.18,8.63,2.59,1006,1342,1666,1091,619,TREE
3.3,9.38,0.08,1175,1289,131,1381,-4.59,9.22,2.2,1002,1335,1706,1101,619,TREE
2.55,9.22,0.08,1167,1305,134,1379,-4.31,9.18,2.16,992,1344,1708,1106,620,TREE
2.31,9.34,-0.08,1153,1287,133,1386,-3.53,9.1,1.37,1011,1343,1706,1104,615,TREE
2.08,9.41,-0.31,1154,1279,128,1391,-3.37,8.79,0.98,1005,1337,1701,1104,619,TREE
1.18,9.57,-0.55,1170,1279,131,1399,-3.65,9.26,0.94,1008,1328,1695,1102,615,TREE
1.37,9.85,-0.39,1175,1281,128,1392,-3.77,9.45,0.47,977,1329,1692,1105,615,TREE
1.14,9.22,-0.9,1158,1283,131,1376,-3.26,9.18,-0.2,1019,1333,1696,1104,615,TREE
0.98,8.51,-1.53,1152,1285,129,1377,-3.3,8.51,-0.78,997,1341,1687,1104,620,TREE
0.71,9.14,-1.45,1160,1280,128,1377,-3.49,8.71,-0.94,995,1346,1700,1104,620,TREE
0.86,9.45,-1.37,1158,1296,130,1377,-3.65,8.98,-0.31,1008,1326,1700,1103,621,TREE
0.82,9.77,-1.29,1165,1285,134,1403,-3.37,9.53,-0.04,1000,1338,1699,1100,613,TREE
1.29,9.53,-0.94,1158,1299,137,1375,-3.57,9.38,0,998,1338,1698,1110,609,TREE
1.41,8.71,-0.75,1181,1279,129,1395,-3.8,9.22,0.16,998,1343,1698,1098,608,TREE
1.69,8.83,0.59,1163,1302,137,1374,-3.49,8.71,1.06,993,1348,1706,1104,605,TREE
2.04,9.3,1.84,1163,1287,125,1358,-3.65,8,2.82,1009,1331,1706,1099,603,TREE
2.94,9.65,2.51,1162,1296,130,1382,-4.24,8.39,4.94,999,1333,1691,1101,603,TREE
3.26,9.14,2.94,1173,1294,127,1393,-4.75,7.69,6.67,997,1340,1696,1098,601,TREE
3.65,8.08,3.69,1168,1286,131,1391,-4.28,6.94,7.53,1008,1331,1689,1104,601,TREE
4.04,7.18,4.04,1168,1290,131,1392,-4.55,5.69,7.85,1007,1333,1691,1104,603,TREE
4.08,7.65,5.57,1159,1279,129,1403,-4.75,4.31,8.32,1008,1342,1699,1104,606,TREE
3.57,6.32,6.51,1161,1286,135,1392,-5.14,3.26,8.71,1006,1339,1699,1103,606,TREE
5.3,5.69,7.34,1163,1286,135,1382,-4.59,2.47,9.1,1008,1341,1706,1105,606,TREE
5.18,4.24,7.73,1181,1273,132,1381,-6.35,2.08,8.94,1008,1360,1713,1094,603,TREE
5.88,3.14,8.75,1162,1291,128,1372,-6.55,1.1,9.41,1015,1343,1709,1090,603,TREE
6.2,2.39,9.49,1170,1283,131,1377,-6,0.39,8.98,999,1345,1698,1086,603,TREE
5.45,1.53,10.24,1168,1293,118,1379,-5.61,-0.27,8.94,1008,1342,1694,1102,599,TREE
4.67,0.51,9.81,1167,1284,128,1395,-5.69,-1.45,9.49,1014,1338,1703,1098,601,TREE
4.43,0.27,9.34,1159,1301,128,1382,-6.12,-1.53,9.34,998,1346,1709,1102,606,TREE
3.92,-0.51,10.08,1174,1278,128,1376,-5.37,-2.16,9.26,1005,1344,1709,1094,606,TREE
3.77,-1.14,10.32,1152,1282,134,1376,-5.37,-2.82,9.53,1008,1343,1710,1108,605,TREE
4.2,-1.65,10.63,1152,1285,129,1398,-4.9,-3.41,9.49,1011,1340,1707,1095,609,TREE
4.2,-1.26,9.92,1168,1297,126,1374,-4.79,-3.41,9.65,1011,1333,1706,1104,607,TREE
3.45,-1.41,9.92,1158,1282,126,1392,-5.1,-3.26,9.92,1008,1343,1693,1104,605,TREE
4.51,-0.75,10.43,1157,1296,130,1375,-4.79,-3.18,9.41,1021,1331,1711,1095,606,TREE
4.24,-2.31,9.77,1157,1296,131,1383,-4.63,-4.16,9.65,1023,1337,1701,1092,606,TREE
4.9,-1.73,10.08,1162,1294,128,1369,-3.88,-4.12,9.53,1012,1330,1694,1108,606,TREE
4.71,-1.77,9.85,1153,1287,145,1395,-4.31,-3.84,9.73,1008,1343,1701,1103,608,TREE
4.86,-1.61,9.89,1159,1310,134,1393,-4.35,-4.08,9.89,1008,1329,1688,1094,604,TREE
4.79,-1.65,9.61,1163,1297,133,1381,-5.33,-3.8,10.28,1000,1328,1693,1091,607,TREE
4.94,-1.49,9.77,1149,1280,129,1392,-6.08,-2.98,9.85,1002,1338,1691,1100,606,TREE
5.14,-1.53,9.69,1163,1280,129,1385,-6.35,-2.43,9.22,1012,1333,1690,1088,608,TREE
5.02,-1.53,9.65,1151,1297,128,1401,-6.63,-1.02,8.12,999,1332,1706,1088,608,TREE
4.98,-1.53,9.65,1184,1286,131,1379,-8.47,-0.47,7.45,991,1339,1714,1090,607,TREE
4.86,-1.61,9.65,1168,1296,127,1394,-8.2,0.94,6.67,998,1343,1702,1097,607,TREE
5.14,-1.37,9.65,1168,1301,138,1385,-8.67,1.57,5.81,997,1330,1695,1093,607,TREE
5.06,-1.57,9.57,1155,1285,130,1392,-7.73,2.63,5.3,1007,1345,1707,1093,604,TREE
5.02,-1.53,9.73,1150,1280,127,1374,-7.57,3.33,4.63,991,1335,1705,1104,605,TREE
5.18,-1.49,9.57,1175,1280,129,1406,-7.34,3.65,4.71,1009,1329,1703,1089,606,TREE
5.22,-1.49,9.57,1152,1290,114,1375,-8.2,3.65,4.86,989,1329,1696,1111,603,TREE
5.26,-1.45,9.61,1163,1283,126,1386,-8.32,3.33,4.16,1011,1341,1693,1103,609,TREE
5.18,-1.41,9.57,1178,1288,131,1374,-8.79,3.18,3.3,1010,1328,1712,1101,610,TREE
5.14,-1.26,9.61,1170,1282,129,1375,-8.83,3.14,2.94,1001,1337,1696,1106,608,TREE
5.18,-1.45,9.57,1157,1291,127,1371,-8.39,3.22,2.51,1018,1328,1693,1094,611,TREE
5.14,-1.45,9.57,1155,1282,127,1383,-9.14,3.37,2.28,1007,1332,1696,1100,609,TREE
5.22,-1.33,9.61,1152,1297,133,1382,-9.02,3.14,2.28,1005,1324,1700,1104,610,TREE
5.18,-1.37,9.57,1158,1277,115,1376,-9.22,3.45,1.77,1008,1337,1713,1095,607,TREE
5.22,-1.33,9.53,1184,1299,126,1359,-9.34,2.43,1.84,1056,1335,1697,1097,609,TREE
5.37,-1.37,9.49,1162,1280,128,1392,-9.14,2.94,1.61,1006,1323,1703,1104,609,TREE
4.75,-1.61,9.65,1168,1283,133,1387,-9.45,2.86,1.8,1071,1331,1691,1092,610,TREE
5.53,-1.29,9.89,1175,1281,127,1377,-9.3,2.08,2.31,1004,1341,1710,1105,610,TREE
6,-0.86,9.26,1155,1306,128,1365,-7.69,1.84,4.35,1022,1328,1711,1101,610,TREE
6.79,-1.45,9.57,1152,1281,129,1371,-10.47,1.69,0.98,1008,1349,1712,1099,609,TREE
7.53,-1.02,9.06,1157,1301,133,1373,-9.57,2.43,0.86,1013,1342,1702,1109,608,TREE
6.2,0.16,7.85,1172,1309,130,1398,-10.12,1.57,2.43,1003,1333,1698,1106,609,TREE
6.86,0.98,7.81,1166,1290,133,1381,-10,1.02,4.08,1003,1331,1695,1098,609,TREE
7.45,1.61,7.53,1170,1295,130,1378,-9.96,0.75,4.82,996,1349,1703,1103,607,TREE
7.34,2.47,7.22,1152,1283,130,1373,-8.67,1.77,5.84,1018,1330,1695,1108,606,TREE
6.83,2.63,7.18,1163,1281,133,1395,-8.55,1.96,6.12,1007,1345,1709,1104,605,TREE
7.3,3.3,7.14,1181,1279,129,1405,-8.36,2.39,6.43,1000,1333,1699,1085,606,TREE
7.96,3.06,6.9,1171,1297,139,1382,-8.47,2.59,6.47,1008,1338,1695,1104,605,TREE
7.49,3.65,6.43,1169,1305,135,1378,-8.12,2.39,5.57,1004,1345,1695,1095,609,TREE
7.49,4.04,6.39,1166,1282,128,1383,-7.92,3.45,7.06,1003,1337,1707,1097,609,TREE
9.34,4.35,6.12,1154,1278,131,1397,-8.36,3.84,6.28,1008,1329,1698,1095,610,TREE
7.53,5.22,5.49,1153,1297,129,1378,-8.71,4.75,5.26,1007,1328,1711,1098,608,TREE
7.53,6.43,5.02,1181,1295,131,1379,-7.69,5.02,4.55,1015,1330,1707,1104,608,TREE
7.14,7.18,4.63,1159,1296,129,1386,-7.34,5.96,4.59,1019,1340,1699,1095,607,TREE
6.47,6.9,3.33,1165,1280,127,1401,-7.1,5.73,4.12,1008,1330,1696,1097,607,TREE
5.65,7.77,2.75,1191,1287,130,1378,-7.77,6.59,4.67,1008,1328,1696,1103,606,TREE
5.53,8.55,2.28,1173,1271,129,1392,-7.3,7.77,3.69,999,1342,1712,1098,603,TREE
4.9,9.02,1.88,1169,1295,130,1383,-6.71,7.96,3.14,1007,1334,1712,1109,605,TREE
3.92,9.69,1.77,1170,1280,130,1400,-5.96,8.28,2.67,983,1339,1702,1103,608,TREE
2.94,9.41,1.45,1177,1297,140,1379,-5.26,8.71,2.94,1004,1331,1702,1099,606,TREE
2.28,9.06,1.1,1173,1293,128,1374,-4.28,8.87,2.35,1008,1335,1707,1094,611,TREE
1.88,9.34,0.78,1174,1290,133,1383,-3.61,8.83,2.08,997,1344,1691,1103,610,TREE
1.37,9.3,0.39,1155,1279,139,1371,-3.69,9.3,1.92,1006,1328,1707,1107,612,TREE
0.63,9.38,0.39,1179,1274,133,1391,-3.33,9.26,1.37,1007,1339,1710,1101,610,TREE
0.12,9.49,-0.51,1155,1313,128,1372,-3.3,9.26,1.06,986,1342,1697,1104,608,TREE
0.71,9.3,-0.86,1159,1306,135,1391,-2.9,9.45,0.39,1008,1333,1707,1102,606,TREE
0.12,9.06,-1.45,1203,1277,129,1400,-2.71,9.26,0.04,999,1344,1698,1114,609,TREE
0.16,9.69,-0.78,1154,1294,128,1378,-2.43,9.14,-0.31,992,1341,1690,1104,608,TREE
0.12,9.57,-1.06,1158,1277,129,1390,-2.55,9.77,-0.2,1008,1345,1693,1099,609,TREE
0.55,9.02,-1.1,1184,1285,134,1381,-2.63,9.45,-0.16,1007,1339,1698,1125,607,TREE
0.35,8.16,-0.35,1173,1285,130,1385,-2.35,9.34,0.55,1013,1330,1712,1104,612,TREE
0.2,8.32,0.59,1180,1278,129,1371,-2.63,8.59,1.73,987,1344,1695,1113,611,TREE
0.47,9.26,2.43,1142,1289,123,1378,-3.8,8.71,3.53,998,1344,1703,1104,610,TREE
1.26,9.1,3.3,1171,1300,135,1381,-4.35,8.32,4.47,998,1341,1706,1103,608,TREE
2.59,8.43,3.69,1168,1282,127,1395,-4.63,8.24,5.81,983,1328,1703,1106,607,TREE
3.26,7.41,5.96,1165,1296,131,1375,-4.35,6.75,6.47,1007,1329,1695,1101,608,TREE
4.39,6.55,7.77,1167,1300,129,1378,-4.71,5.81,7.45,990,1342,1695,1104,606,TREE
4.98,5.61,8.47,1152,1304,125,1392,-5.77,4.2,8.08,1002,1328,1690,1095,601,TREE
4.39,4.12,8.39,1181,1290,136,1376,-5.92,3.02,8.47,955,1343,1700,1107,603,TREE
5.14,3.45,9.02,1168,1292,129,1377,-6.39,2.71,8.71,995,1334,1708,1098,607,TREE
5.84,2.55,9.3,1168,1280,127,1402,-6.55,1.92,8.87,996,1346,1701,1104,608,TREE
5.73,1.69,9.81,1157,1307,138,1378,-6.39,1.06,9.3,1002,1342,1706,1099,609,TREE
4.98,0.59,10.51,1170,1279,128,1391,-6.35,0.31,9.3,1021,1333,1697,1100,610,TREE
4.51,-0.47,10.36,1169,1294,128,1393,-6.71,-1.33,9.45,1003,1331,1700,1094,609,TREE
4.79,-0.16,9.96,1154,1308,128,1390,-5.57,-1.92,9.69,1008,1346,1709,1092,608,TREE
4.63,-1.02,10.04,1167,1283,132,1373,-5.61,-2.67,9.96,1003,1332,1693,1103,603,TREE
4.71,-0.67,9.96,1168,1281,129,1392,-5.73,-3.06,10.04,999,1335,1699,1095,607,TREE
4.9,-1.22,9.45,1153,1281,130,1391,-4.86,-3.49,9.41,998,1342,1706,1098,607,TREE
5.65,-0.78,10.32,1154,1292,131,1371,-3.69,-3.84,10.43,982,1339,1699,1103,606,TREE
4.71,-2.2,9.06,1166,1295,131,1375,-4.28,-4,9.53,1001,1327,1693,1081,608,TREE
5.53,-1.57,9.69,1178,1271,128,1391,-3.22,-4.31,9.96,991,1328,1682,1101,610,TREE
4.94,-1.73,9.61,1168,1300,128,1375,-3.45,-4.2,10,1005,1344,1699,1103,608,TREE
5.02,-1.92,9.45,1165,1284,131,1391,-3.18,-4.28,9.92,997,1326,1682,1089,609,TREE
5.18,-1.73,9.49,1170,1287,134,1394,-5.18,-4,10.24,1008,1326,1711,1089,611,TREE
5.53,-1.45,9.41,1162,1286,128,1378,-6.32,-2.98,9.85,1003,1334,1696,1107,607,TREE
5.37,-1.49,9.41,1171,1287,130,1402,-6.39,-2.43,8.51,1005,1331,1711,1102,606,TREE
5.69,-1.49,9.49,1171,1294,128,1389,-8.08,-1.45,7.61,996,1333,1689,1098,605,TREE
5.3,-1.26,9.49,1179,1278,119,1407,-7.92,-1.02,6.67,997,1335,1702,1098,603,TREE
5.45,-1.26,9.65,1154,1286,139,1371,-8.51,0,6.04,992,1339,1699,1091,601,TREE
5.3,-2.04,9.06,1171,1295,130,1403,-7.73,0.75,5.18,1003,1350,1706,1091,605,TREE
5.53,-1.22,9.45,1173,1275,126,1392,-8.87,1.57,5.41,999,1329,1691,1088,487,TREE
